img_id,asymmetry_score
PAT_813_1619_543.png,1.2407114288137409
PAT_1547_1875_436.png,1.999999999990881
PAT_944_1795_371.png,0.8472657956389098
PAT_1764_3336_981.png,1.5109751433989098
PAT_2039_4290_273.png,1.9563244276085334
PAT_287_440_729.png,0.4563810034198209
PAT_665_1262_774.png,0.7892496237366089
PAT_334_703_907.png,0.2756542123135048
PAT_1549_1882_230.png,0.7245561447992431
PAT_478_916_806.png,0.5362221152301652
PAT_379_1531_17.png,0.6990592623850979
PAT_1222_767_519.png,0.9817900704339717
PAT_1837_3608_851.png,0.43895488660384785
PAT_698_1319_166.png,0.3613679920640714
PAT_330_1438_323.png,1.1584028350580324
PAT_1572_2494_224.png,0.5868255455868916
PAT_14_22_850.png,0.6648461750024346
PAT_2043_4308_681.png,1.0710221601112746
PAT_15_1001_749.png,1.9868913856948338
PAT_1273_953_510.png,0.8666425940632054
PAT_567_1077_64.png,0.48992443324920676
PAT_996_6_886.png,0.5593483459473402
PAT_832_1569_413.png,0.3208623734129654
PAT_2046_4323_394.png,1.701352964577525
PAT_1708_3155_581.png,1.1417562769134257
PAT_336_705_711.png,0.6249999999983294
PAT_650_3858_329.png,0.08783915132323247
PAT_217_1290_283.png,0.6767725730398522
PAT_567_1076_545.png,1.9978948107070216
PAT_1762_3332_245.png,1.4072312083692275
PAT_2127_4662_596.png,1.4899907138176984
PAT_1179_641_735.png,0.743549350859408
PAT_2068_4424_995.png,0.432818993009514
PAT_1955_3946_319.png,0.9446808510628256
PAT_806_1519_527.png,0.39126839035397964
PAT_994_1866_913.png,0.2680545469208011
PAT_349_724_750.png,0.45116860222951977
PAT_570_1085_429.png,0.335378424947429
PAT_38_1003_68.png,0.4408538039579485
PAT_1550_1888_216.png,0.5477188081911686
PAT_989_1861_156.png,1.9999999999950262
PAT_1066_281_698.png,1.2270454090770033
PAT_462_896_893.png,1.0106984618704942
PAT_894_1679_640.png,0.24453218939903165
PAT_1913_3816_335.png,1.9999999999788822
PAT_959_1813_1000.png,0.5377647954046358
PAT_535_1011_567.png,0.4260593063666833
PAT_890_1694_29.png,0.5558142064609638
PAT_573_1090_660.png,1.1422783603422944
PAT_1736_3246_166.png,1.6124999999977288
PAT_2116_4614_671.png,0.7626312958046199
