img_id,asymmetry_score
PAT_1516_1765_530.png,0.6845710812009349
PAT_46_881_939.png,0.41432215061328614
PAT_1545_1867_547.png,0.45567548070228536
PAT_1989_4061_934.png,1.9999999999980724
PAT_684_1302_588.png,0.7126830521530088
PAT_1549_1882_230.png,0.7245561447992431
PAT_778_1471_835.png,1.9999999999379006
PAT_1995_4080_695.png,1.9999999999949714
PAT_705_4015_413.png,0.7856960486167737
PAT_2140_4726_141.png,0.5934873949573398
PAT_967_1827_247.png,1.8317399616904082
PAT_2088_4524_465.png,0.9625482145032043
PAT_636_1204_521.png,1.030635118304338
PAT_38_54_234.png,0.7283467348754697
PAT_741_1401_619.png,0.48864103027412004
PAT_380_1540_959.png,0.7094166505207484
PAT_1783_3414_120.png,0.6272730470260253
PAT_759_1538_566.png,0.49684557587992634
PAT_821_1547_77.png,0.31607765748971756
PAT_1693_3103_879.png,0.829473914707805
PAT_875_1668_588.png,0.08808921661227559
PAT_1653_2916_346.png,0.505870756385066
PAT_1790_3425_942.png,0.33780605892870164
PAT_106_159_325.png,0.356378302910493
PAT_435_854_68.png,0.7133713740203516
PAT_1902_3790_168.png,1.1956450556608638
PAT_42_58_13.png,0.16485446525525274
PAT_302_651_529.png,0.10804394150210428
PAT_359_4450_86.png,0.8742539093555868
PAT_107_160_609.png,0.23678062142480216
PAT_134_201_587.png,0.8804561244511959
PAT_1453_1567_250.png,0.2813275719397782
PAT_79_120_532.png,1.3684859697727927
PAT_1926_3871_371.png,1.5108535060791142
PAT_724_1369_896.png,0.5305177396326589
PAT_1582_2574_34.png,1.0524999999871016
PAT_1006_53_716.png,1.3898305084344118
PAT_1431_1495_511.png,0.7644701879681988
PAT_944_1795_371.png,0.8472657956389098
PAT_793_1512_327.png,1.9999999999974671
PAT_394_1562_579.png,0.2806873977083526
PAT_1842_3615_850.png,0.7145566909363017
PAT_621_1183_56.png,0.24055460447137383
PAT_374_762_794.png,1.2555507774472254
PAT_265_406_276.png,0.5123603115464448
PAT_1074_322_662.png,1.5181209480253197
PAT_289_1399_481.png,0.7925372782730423
PAT_1803_3463_639.png,0.5876776578607755
PAT_1029_135_239.png,1.9999999999771472
PAT_2020_4174_799.png,1.9910578904382006
PAT_682_1292_986.png,0.11308701330656039
PAT_805_1517_154.png,1.2433075549977648
PAT_680_1289_182.png,0.41512684670645306
PAT_53_1370_245.png,0.80222154255433
PAT_868_1657_698.png,1.9999999994700581
PAT_183_283_495.png,0.4459788789566431
PAT_479_919_97.png,0.6356986100945922
PAT_333_1469_499.png,0.4034160364870481
PAT_867_1650_901.png,0.37824224119751126
PAT_620_1176_980.png,0.311588446506178
PAT_26_37_865.png,0.1893671409019746
PAT_2051_4356_460.png,1.4457108833399248
PAT_1381_1314_517.png,0.5039817011174279
PAT_544_3299_671.png,0.3528018725043478
PAT_2025_4229_541.png,1.9999999999844196
PAT_814_1532_545.png,1.276724957311985
PAT_1014_86_861.png,1.9999999999975688
PAT_1984_4038_265.png,0.2795929792968275
PAT_920_1747_19.png,0.45889785889722723
PAT_838_1585_282.png,0.8815264527260069
PAT_1255_876_939.png,0.6546645366138311
PAT_701_4056_457.png,1.112634790224314
PAT_411_815_692.png,0.3806090133975676
PAT_795_1508_925.png,1.0942193900676125
PAT_288_441_312.png,0.34892226108020113
