img_id,asymmetry_score
PAT_880_1673_410.png,0.4050903646651816
PAT_236_1071_810.png,0.4908164840223417
PAT_1636_2869_595.png,0.243803778525889
PAT_724_1369_896.png,0.5327910170165494
PAT_679_1286_677.png,1.999999999978676
PAT_1401_1374_593.png,0.4156175105418758
PAT_237_362_909.png,0.569776609718175
PAT_801_1518_78.png,0.6068042557079566
PAT_833_1571_134.png,0.2463074901440389
PAT_2090_4532_178.png,1.0590129259689598
PAT_242_368_261.png,0.8606619578522123
PAT_1755_3309_828.png,0.1890640365868087
PAT_1554_4170_992.png,1.5899598393511694
PAT_797_1511_805.png,0.8454005934715513
PAT_217_1290_283.png,0.6767725730398522
PAT_319_679_533.png,0.8759131651200883
PAT_1381_1314_517.png,0.5039817011174279
PAT_156_241_538.png,0.8969748099509847
PAT_742_1470_425.png,1.4319590856892566
PAT_849_1612_143.png,0.6453635912839409
PAT_738_1552_843.png,1.075669700201548
PAT_2093_4542_192.png,1.3747811447802372
PAT_1818_3568_132.png,1.0693418768232466
PAT_963_1819_298.png,1.106896463938204
PAT_398_799_163.png,0.9478000374454753
PAT_985_1856_397.png,0.650340847010457
PAT_196_300_749.png,0.3054744635385081
PAT_2022_4184_111.png,1.250398406369618
PAT_1061_254_813.png,1.1737539096278025
PAT_531_1004_189.png,0.2488467772086075
PAT_1837_3608_851.png,0.4389548866038478
PAT_400_801_376.png,1.7894096165536584
PAT_935_1786_482.png,0.6100209351005186
PAT_330_1440_532.png,0.5352556052306393
PAT_1393_1356_371.png,0.4922049999548465
PAT_416_826_123.png,0.7641813061549554
PAT_860_1641_440.png,1.5537972228639412
PAT_112_171_863.png,1.0965871902754278
PAT_761_1435_561.png,1.415594989012812
PAT_201_306_781.png,0.8215200950054344
PAT_2092_4537_438.png,1.423098322866338
PAT_1566_2435_150.png,1.380458108875131
PAT_1070_304_845.png,1.4118401824849969
PAT_912_1729_244.png,0.7501401345270868
PAT_193_297_295.png,1.0177026917759349
PAT_1701_3136_33.png,0.7339752872516646
PAT_343_717_927.png,0.814394507637314
PAT_954_1808_415.png,0.685451923554609
PAT_493_3016_512.png,0.8822447992242576
PAT_619_1175_767.png,0.3684053743648127
PAT_336_705_711.png,0.6249999999983294
PAT_1572_2494_224.png,0.5868255455868916
PAT_2021_4180_381.png,1.491306207436891
PAT_1276_957_406.png,0.279026661866783
PAT_1708_3157_518.png,1.349802359650968
PAT_1980_4018_929.png,1.508781515882477
PAT_1249_862_658.png,0.4858118318677421
PAT_340_714_68.png,0.2708550271896121
PAT_155_240_211.png,0.2873965626980211
PAT_377_1580_534.png,1.5239542801520083
PAT_626_1186_898.png,0.3385180829167241
PAT_666_1271_645.png,0.3930345684121376
PAT_267_412_275.png,1.384504463480526
PAT_1257_887_828.png,0.4464159506963073
PAT_1981_4023_673.png,1.3087537373454674
PAT_86_131_107.png,0.4105523495463234
PAT_650_3858_329.png,0.0878391513232324
PAT_403_804_994.png,0.624988168480253
PAT_964_1821_83.png,0.5560399108765082
PAT_1243_837_806.png,0.8159502485376311
PAT_931_1762_69.png,0.551310785112374
PAT_86_1109_306.png,0.5475372279487792
PAT_313_669_908.png,0.3922637245777053
PAT_846_1607_895.png,0.7332940094907862
PAT_180_279_377.png,0.4060686543812563
PAT_803_1522_907.png,0.7045104617426976
PAT_2089_4529_762.png,1.0545384093765469
PAT_1497_1712_633.png,0.4158655802637362
